locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
SACI_RS05995,SACI_RS05995,Saci_1256,1069002.0,1070189.0,-,MFS transporter,Carbohydrate transport and metabolism,A0A0U3FL65
SACI_RS06000,SACI_RS06000,Saci_1257,1070415.0,1070813.0,+,acyl-CoA thioesterase,Function unknown,A0A0U3FYF0
SACI_RS06010,SACI_RS06010,,1071231.0,1071434.0,+,hypothetical protein,No COG annotation,A0A0U2N8L9
SACI_RS06015,hddC,Saci_1259,1071421.0,1072116.0,-,nucleotidyltransferase family protein,Cell wall/membrane/envelope biogenesis,A0A0U3HCJ2
SACI_RS06020,ogt,Saci_1260,1072375.0,1072842.0,-,methylated-DNA--[protein]-cysteine S-methyltransferase,"Replication, recombination and repair",A0A0U3FDY3
SACI_RS06025,SACI_RS06025,Saci_1261,1072839.0,1074488.0,-,threonine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3GJX9
SACI_RS06030,murG,Saci_1262,1074526.0,1075509.0,+,polysaccharide biosynthesis protein,Cell wall/membrane/envelope biogenesis,A0A0U3F610
SACI_RS06035,nth_1,Saci_1264,1075509.0,1076225.0,+,DNA endonuclease III,"Replication, recombination and repair",A0A0U3GIT9
SACI_RS06040,sucC,Saci_1265,1076212.0,1077225.0,+,succinate--CoA ligase subunit beta,Energy production and conversion,A0A0U3GJJ6
SACI_RS06045,sucD,Saci_1266,1077222.0,1078061.0,+,succinate--CoA ligase subunit alpha,Energy production and conversion,UPI0009B5AE77
SACI_RS06050,SACI_RS06050,Saci_1267,1078027.0,1079067.0,-,hypothetical protein,No COG annotation,A0A0U2NDR8
SACI_RS06060,SACI_RS06060,Saci_1269,1079374.0,1079973.0,-,carbonic anhydrase,Inorganic ion transport and metabolism,A0A0U3HP85
SACI_RS06065,SACI_RS06065,Saci_1270,1080419.0,1081312.0,+,hypothetical protein,Amino acid transport and metabolism,A0A0U3HJZ7
SACI_RS06070,SACI_RS06070,Saci_1271,1081580.0,1082233.0,-,hypothetical protein,No COG annotation,A0A0U3FLK4
SACI_RS06075,SACI_RS06075,Saci_1272,1082226.0,1083023.0,-,hypothetical protein,No COG annotation,A0A0U3FT84
SACI_RS11850,SACI_RS11850,,1083276.0,1083470.0,+,hypothetical protein,Function unknown,
SACI_RS06085,SACI_RS06085,Saci_1274,1083596.0,1085860.0,+,peptide transporter,Cell wall/membrane/envelope biogenesis,A0A0U3FDJ4
SACI_RS11640,SACI_RS11640,,1085849.0,1086019.0,-,RNA-protein complex protein Nop10,"Translation, ribosomal structure and biogenesis",UPI0001D5AB29
SACI_RS06090,SACI_RS06090,Saci_1275,1086016.0,1086807.0,-,translation initiation factor IF-2 subunit alpha,"Translation, ribosomal structure and biogenesis",A0A0U3GRC0
SACI_RS06095,SACI_RS06095,Saci_1276,1086809.0,1087009.0,-,30S ribosomal protein S27e,"Translation, ribosomal structure and biogenesis",A0A0U3FMB7
SACI_RS06100,SACI_RS06100,Saci_1277,1087006.0,1087293.0,-,50S ribosomal protein L44e,"Translation, ribosomal structure and biogenesis",A0A0U2WR31
SACI_RS06105,SACI_RS06105,Saci_1278,1087280.0,1087741.0,-,hypothetical protein,Energy production and conversion,A0A0U2XZ09
SACI_RS06110,priS,Saci_1279,1087731.0,1088699.0,-,DNA primase small subunit PriS,"Replication, recombination and repair",A0A0U3H0T1
SACI_RS06115,SACI_RS06115,Saci_1280,1088665.0,1089402.0,-,DNA polymerase sliding clamp,"Replication, recombination and repair",A0A0U3H0X7
SACI_RS06120,SACI_RS06120,Saci_1281,1089433.0,1090248.0,-,ATP/GTP-binding protein,Function unknown,UPI0002B284F9
SACI_RS06125,prs,Saci_1282,1090238.0,1091113.0,+,ribose-phosphate diphosphokinase,Nucleotide transport and metabolism,A0A0U3FL47
SACI_RS06130,SACI_RS06130,Saci_1283,1091110.0,1092015.0,+,RNA methyltransferase,"Replication, recombination and repair",A0A0U2WYL2
SACI_RS06135,"rnz, rbn_2",Saci_1284,1092015.0,1092893.0,+,ribonuclease Z,"Translation, ribosomal structure and biogenesis",A0A0U3HCI0
SACI_RS06140,SACI_RS06140,Saci_1285,1092874.0,1093311.0,-,hypothetical protein,Function unknown,A0A0U3FDX3
SACI_RS06145,SACI_RS06145,Saci_1286,1093311.0,1093811.0,-,AAA family ATPase,Nucleotide transport and metabolism,A0A0U3F5Y9
SACI_RS06150,thpR,Saci_1287,1093875.0,1094462.0,+,"RNA 2',3'-cyclic phosphodiesterase","Translation, ribosomal structure and biogenesis",A0A0U3FTT1
SACI_RS06155,SACI_RS06155,Saci_1288,1094422.0,1095672.0,+,CCA tRNA nucleotidyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U2NDQ8
SACI_RS06160,SACI_RS06160,Saci_1289,1095657.0,1096265.0,+,serine/threonine protein kinase,Signal transduction mechanisms,Q4J999
SACI_RS06165,SACI_RS06165,Saci_1290,1096249.0,1096458.0,-,hypothetical protein,No COG annotation,A0A0U3FLJ5
SACI_RS11650,nanM,Saci_1292,1096722.0,1098830.0,-,fibronectin type III domain-containing protein,Energy production and conversion,UPI0002B270AC
SACI_RS06180,SACI_RS06180,Saci_1293,1099037.0,1099783.0,-,SDR family oxidoreductase,Lipid transport and metabolism,UPI0009B5A1B9
SACI_RS06185,ycfH_2,Saci_1294,1099786.0,1100475.0,-,TatD family hydrolase,"Replication, recombination and repair",A0A0U2VTG1
SACI_RS06190,SACI_RS06190,Saci_1295,1100509.0,1100910.0,-,hypothetical protein,No COG annotation,A0A0U3FMB2
SACI_RS06195,yxlF,Saci_1296,1101172.0,1101879.0,+,ABC transporter ATP-binding protein,Defense mechanisms,A0A0U3H1B3
SACI_RS06200,SACI_RS06200,,1101884.0,1103296.0,+,hypothetical protein,No COG annotation,A0A0U3GLR7
SACI_RS06205,SACI_RS06205,Saci_1298,1103293.0,1103835.0,-,LOG family protein,Function unknown,A0A0U3H0S0
SACI_RS06220,rpiA,Saci_1301,1108924.0,1109586.0,-,ribose 5-phosphate isomerase A,Carbohydrate transport and metabolism,A0A0U3H6E9
SACI_RS06225,SACI_RS06225,Saci_1302,1109624.0,1110925.0,-,hypothetical protein,No COG annotation,A0A0U2WYK0
SACI_RS06235,lysS,Saci_1304,1111101.0,1112507.0,-,homocitrate synthase,Amino acid transport and metabolism,UPI0000552583
SACI_RS06240,SACI_RS06240,Saci_1305,1112548.0,1112823.0,-,hypothetical protein,No COG annotation,A0A0U2Y6M2
SACI_RS06245,pyrH,Saci_1306,1112829.0,1113512.0,-,UMP kinase,Nucleotide transport and metabolism,A0A0U2NCA1
SACI_RS06250,SACI_RS06250,Saci_1307,1113548.0,1113727.0,-,chromatin protein Cren7,"Replication, recombination and repair",A0A0U3GWQ3
SACI_RS06255,fabG_5,Saci_1308,1113836.0,1114633.0,-,SDR family oxidoreductase,Lipid transport and metabolism,A0A0U3HI16
SACI_RS06260,SACI_RS06260,Saci_1309,1114630.0,1115706.0,-,pseudouridylate synthase,"Translation, ribosomal structure and biogenesis",A0A0U3FJM7
SACI_RS06265,ffh,Saci_1310,1115675.0,1117009.0,-,signal recognition particle protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0U3FBE9
SACI_RS06270,efp,Saci_1311,1117011.0,1117406.0,-,translation initiation factor IF-5A,"Translation, ribosomal structure and biogenesis",A0A0U3HDI9
SACI_RS06275,TOP6A,Saci_1314,1117749.0,1118909.0,-,DNA topoisomerase IV subunit A,"Replication, recombination and repair",A0A0U3GP25
SACI_RS06280,TOP6B,Saci_1315,1118906.0,1120504.0,-,DNA topoisomerase VI subunit B,"Replication, recombination and repair",A0A0U3FLI6
SACI_RS06285,SACI_RS06285,Saci_1316,1120540.0,1121475.0,-,deoxyhypusine synthase,Coenzyme transport and metabolism,A0A0U3H782
SACI_RS06290,rtcB,Saci_1317,1121472.0,1122920.0,-,RtcB family protein,"Replication, recombination and repair",A0A0U3GR90
SACI_RS06295,SACI_RS06295,Saci_1319,1123028.0,1123243.0,-,hypothetical protein,No COG annotation,A0A0U2NCN7
SACI_RS06300,rhlB,Saci_1320,1123338.0,1126142.0,+,DEAD/DEAH box helicase,"Replication, recombination and repair",A0A0U3HIH2
SACI_RS06305,SACI_RS06305,Saci_1321,1126245.0,1126517.0,+,DNA-binding protein,Transcription,A0A0U3GSD1
SACI_RS06310,"rgy, rgy_3",,1126482.0,1129943.0,-,reverse gyrase,"Replication, recombination and repair",M1I560
SACI_RS06315,albA,Saci_1322,1130260.0,1130553.0,+,DNA-binding protein Alba,Transcription,A0A0U3FT74
SACI_RS06320,SACI_RS06320,Saci_1323,1130638.0,1130964.0,+,hypothetical protein,No COG annotation,A0A0U3GLQ4
SACI_RS06325,SACI_RS06325,Saci_1324,1130939.0,1131214.0,-,hypothetical protein,No COG annotation,A0A0U2W286
SACI_RS06330,SACI_RS06330,Saci_1325,1131307.0,1131816.0,+,hypothetical protein,No COG annotation,A0A0U3H6D3
SACI_RS06335,SACI_RS06335,,1131771.0,1133401.0,-,DEAD/DEAH box helicase,No COG annotation,
SACI_RS06340,SACI_RS06340,Saci_1327,1133361.0,1133738.0,-,hypothetical protein,No COG annotation,A0A0U2Y6K5
SACI_RS06345,cutA,Saci_1328,1133783.0,1134115.0,+,divalent-cation tolerance protein CutA,Inorganic ion transport and metabolism,A0A0U3H8H6
SACI_RS06350,gatC,Saci_1329,1134099.0,1134392.0,+,Asp-tRNA(Asn) amidotransferase subunit GatC,"Translation, ribosomal structure and biogenesis",A0A0U3H8F3
SACI_RS06355,"gatA, gatA_3",Saci_1330,1134394.0,1135824.0,+,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,"Translation, ribosomal structure and biogenesis",A0A0U3FK17
SACI_RS06360,SACI_RS06360,Saci_1331,1135870.0,1136946.0,+,4-demethylwyosine synthase TYW1,Energy production and conversion,A0A0U3FJL4
SACI_RS06365,SACI_RS06365,Saci_1332,1136977.0,1137600.0,+,DUF120 domain-containing protein,Nucleotide transport and metabolism,UPI0011BE8E24
SACI_RS06370,hldE,Saci_1333,1137603.0,1138289.0,-,DUF357 domain-containing protein,Cell wall/membrane/envelope biogenesis,A0A0U3GP09
SACI_RS06375,SACI_RS06375,Saci_1334,1138274.0,1139029.0,-,diphthine synthase,"Translation, ribosomal structure and biogenesis",A0A0U3FDF6
SACI_RS06380,SACI_RS06380,Saci_1335,1139076.0,1139840.0,+,metallophosphoesterase,Function unknown,A0A0U3GR75
SACI_RS06385,SACI_RS06385,Saci_1336,1139910.0,1140488.0,+,TATA-box-binding protein,Transcription,UPI0009B59C4B
SACI_RS06390,SACI_RS06390,Saci_1337,1140518.0,1140745.0,+,DUF5622 domain-containing protein,No COG annotation,A0A0U3GJV3
SACI_RS06395,SACI_RS06395,Saci_1338,1140735.0,1141796.0,-,DUF373 family protein,Function unknown,A0A0U2W033
SACI_RS06400,SACI_RS06400,Saci_1339,1141768.0,1142709.0,-,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",A0A0U3FT63
SACI_RS06405,SACI_RS06405,Saci_1340,1142977.0,1143249.0,+,H/ACA RNA-protein complex protein Gar1,"Translation, ribosomal structure and biogenesis",A0A0U2W268
SACI_RS06410,SACI_RS06410,Saci_1341,1143246.0,1144121.0,+,transcription initiation factor IIB family protein,Transcription,A0A0U2Y4G9
SACI_RS06415,SACI_RS06415,Saci_1342,1144185.0,1144559.0,+,transcription factor TFIIIC,Transcription,A0A0U3FBW5
SACI_RS06420,trm1,Saci_1343,1144536.0,1145684.0,-,tRNA (guanine(26)-N(2))-dimethyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U2WYF7
SACI_RS06425,SACI_RS06425,Saci_1344,1145671.0,1146588.0,-,helix-turn-helix domain-containing protein,Transcription,A0A0U3H6C5
SACI_RS06430,SACI_RS06430,Saci_1345,1146572.0,1147000.0,-,DUF61 family protein,Function unknown,A0A0U3H8F7
SACI_RS06435,SACI_RS06435,Saci_1346,1147005.0,1147700.0,-,fibrillarin-like rRNA/tRNA 2'-O-methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U3H8D6
SACI_RS06440,SACI_RS06440,Saci_1347,1147701.0,1148939.0,-,hypothetical protein,"Translation, ribosomal structure and biogenesis",F2Z5Z2
SACI_RS06445,SACI_RS06445,Saci_1348,1149000.0,1149164.0,+,30S ribosomal protein S30e,"Translation, ribosomal structure and biogenesis",A0A0U2NDM5
SACI_RS06450,gatD,Saci_1349,1149196.0,1150536.0,+,Glu-tRNA(Gln) amidotransferase subunit GatD,"Translation, ribosomal structure and biogenesis",A0A0U3HJT4
SACI_RS06455,"gatE, GATB",Saci_1350,1150514.0,1152418.0,+,Glu-tRNA(Gln) amidotransferase subunit GatE,"Translation, ribosomal structure and biogenesis",A0A0U3FLF2
SACI_RS06460,SACI_RS06460,Saci_1351,1152471.0,1153529.0,+,hypothetical protein,No COG annotation,A0A0U3GQ85
SACI_RS06465,SACI_RS06465,Saci_1352,1153491.0,1153889.0,-,transcriptional regulator,Transcription,A0A0U3GPL1
SACI_RS06470,nrdZ,Saci_1353,1153948.0,1156461.0,-,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,Nucleotide transport and metabolism,A0A0U3H750
SACI_RS06475,SACI_RS06475,Saci_1354,1156623.0,1157369.0,+,hypothetical protein,No COG annotation,A0A0U3GZC3
SACI_RS06480,pgk/tpi,Saci_1355,1157411.0,1158658.0,+,phosphoglycerate kinase,Carbohydrate transport and metabolism,A0A0U3GJT2
SACI_RS06485,SACI_RS06485,Saci_1356,1158645.0,1159676.0,+,phosphorylating glyceraldehyde-3-phosphate dehydrogenase,Carbohydrate transport and metabolism,A0A0U3H181
SACI_RS06490,SACI_RS06490,Saci_1357,1159673.0,1160080.0,+,universal stress protein,Signal transduction mechanisms,A0A0U3GLM1
SACI_RS06495,glyA,Saci_1358,1160073.0,1161374.0,-,serine hydroxymethyltransferase,Amino acid transport and metabolism,A0A0U2W255
SACI_RS06500,hmgA,Saci_1359,1161400.0,1162635.0,-,hydroxymethylglutaryl-CoA reductase (NADPH),Lipid transport and metabolism,A0A0U3FV32
SACI_RS06505,SACI_RS06505,Saci_1360,1162619.0,1163032.0,-,Zn-ribbon domain-containing OB-fold protein,Defense mechanisms,A0A0U3H6A0
SACI_RS06510,SACI_RS06510,Saci_1361,1163038.0,1164132.0,-,thiolase family protein,Lipid transport and metabolism,A0A0U2Y6H3
SACI_RS06515,mvaS,Saci_1362,1164132.0,1165178.0,-,hydroxymethylglutaryl-CoA synthase,Lipid transport and metabolism,A0A0U3H6B3
SACI_RS06520,"speD, speH_1",Saci_1363,1165329.0,1165721.0,-,adenosylmethionine decarboxylase,Amino acid transport and metabolism,A0A0U3H8C0
SACI_RS06525,SACI_RS06525,Saci_1364,1165834.0,1166673.0,+,hypothetical protein,No COG annotation,A0A0U2NC73
SACI_RS06535,SACI_RS06535,Saci_1366,1167095.0,1167616.0,+,hypothetical protein,No COG annotation,A0A0U3GQT7
SACI_RS06540,ogg,Saci_1367,1167558.0,1168169.0,+,N-glycosylase/DNA lyase,"Replication, recombination and repair",A0A0U3HHX2
SACI_RS06545,SACI_RS06545,Saci_1368,1168374.0,1169306.0,+,3-phosphoglycerate dehydrogenase,Energy production and conversion,A0A0U2YB16
SACI_RS06550,SACI_RS06550,Saci_1369,1169308.0,1170423.0,+,alanine--glyoxylate aminotransferase family protein,Amino acid transport and metabolism,A0A0U3HJR1
SACI_RS06555,SACI_RS06555,Saci_1370,1170456.0,1170725.0,+,DNA-directed RNA polymerase subunit K,Transcription,A0A0U3FLE1
SACI_RS06560,topA,Saci_1371,1170732.0,1172738.0,+,DNA topoisomerase I,"Replication, recombination and repair",A0A0U3FDC4
SACI_RS06565,ftsH_6,Saci_1372,1172794.0,1173918.0,-,ATP-binding protein,"Cell cycle control, cell division, chromosome partitioning",F2Z6D2
SACI_RS06570,SACI_RS06570,Saci_1373,1173921.0,1174706.0,-,cell division protein,"Cell cycle control, cell division, chromosome partitioning",A0A0U3H735
SACI_RS06575,cdvA,Saci_1374,1174724.0,1175440.0,-,cell division protein CdvA,No COG annotation,A0A0U3HCN2
SACI_RS06580,SACI_RS06580,Saci_1376,1175606.0,1175854.0,+,hypothetical protein,No COG annotation,A0A0U3GZA7
SACI_RS06585,eno,Saci_1377,1175851.0,1177101.0,-,phosphopyruvate hydratase,Carbohydrate transport and metabolism,A0A0U3H175
SACI_RS06590,SACI_RS06590,Saci_1378,1177140.0,1177451.0,+,hypothetical protein,No COG annotation,A0A0U3GLK9
SACI_RS06595,SACI_RS06595,Saci_1379,1177444.0,1177761.0,+,hypothetical protein,No COG annotation,A0A0U2W244
SACI_RS06600,SACI_RS06600,Saci_1380,1177748.0,1178161.0,+,signal peptidase I,"Intracellular trafficking, secretion, and vesicular transport",A0A0U2WWD4
SACI_RS06605,gcvPB,Saci_1381,1178153.0,1179670.0,-,aminomethyl-transferring glycine dehydrogenase subunit GcvPB,Amino acid transport and metabolism,A0A0U2Y4E2
SACI_RS06610,gcvPA,Saci_1382,1179672.0,1181015.0,-,aminomethyl-transferring glycine dehydrogenase subunit GcvPA,Amino acid transport and metabolism,A0A0U3H684
SACI_RS06615,gcvT,Saci_1383,1181056.0,1182111.0,+,glycine cleavage system aminomethyltransferase GcvT,Amino acid transport and metabolism,A0A0U3H8C5
SACI_RS06620,"gcvH, gcvH_3",Saci_1384,1182119.0,1182535.0,+,glycine cleavage system protein GcvH,Amino acid transport and metabolism,A0A0U3H8A3
SACI_RS06625,SACI_RS06625,Saci_1385,1182535.0,1183281.0,+,proteasome assembly chaperone family protein,Function unknown,M1J2A9
SACI_RS06630,SACI_RS06630,Saci_1386,1183286.0,1183660.0,+,hypothetical protein,"Post-translational modification, protein turnover,and chaperones",A0A0U3FTL1
SACI_RS06635,SACI_RS06635,Saci_1387,1183734.0,1184735.0,+,phosphate uptake regulator PhoU,Transcription,A0A0U3HHW3
SACI_RS06640,sufC,Saci_1388,1184762.0,1185508.0,+,Fe-S cluster assembly ATPase SufC,"Post-translational modification, protein turnover,and chaperones",A0A0U3FJG7
SACI_RS06645,sufB,Saci_1389,1185579.0,1187018.0,+,Fe-S cluster assembly protein SufB,"Post-translational modification, protein turnover,and chaperones",A0A0U3FB76
SACI_RS06650,SACI_RS06650,Saci_1390,1187019.0,1188188.0,+,SufD family Fe-S cluster assembly protein,"Post-translational modification, protein turnover,and chaperones",A0A0U3FDA5
SACI_RS06655,SACI_RS06655,Saci_1391,1188258.0,1188389.0,+,"ribbon-helix-helix protein, CopG family",Function unknown,A0A0U3GQ47
SACI_RS06665,adhT_4,Saci_1393,1188647.0,1189630.0,+,alcohol dehydrogenase catalytic domain-containing protein,Energy production and conversion,A0A0U3H719
SACI_RS11655,SACI_RS11655,,1189798.0,1190013.0,-,integrase,Function unknown,
SACI_RS06675,argS,Saci_1396,1190366.0,1192222.0,-,arginine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3H939
SACI_RS06680,SACI_RS06680,Saci_1397,1192276.0,1192473.0,+,hypothetical protein,No COG annotation,A0A0U3H167
SACI_RS06685,SACI_RS06685,Saci_1398,1192559.0,1192849.0,+,hypothetical protein,No COG annotation,UPI00005525D5
SACI_RS06690,SACI_RS06690,Saci_1399,1192841.0,1193146.0,-,hypothetical protein,No COG annotation,A0A0U3GKC8
SACI_RS06695,SACI_RS06695,Saci_1400,1193291.0,1193635.0,+,hypothetical protein,No COG annotation,A0A0U2W228
SACI_RS06700,groL_3,Saci_1401,1193673.0,1195349.0,-,thermosome subunit,"Post-translational modification, protein turnover,and chaperones",A0A0U3FYD6
SACI_RS06705,SACI_RS06705,Saci_1402,1195473.0,1196213.0,+,hypothetical protein,No COG annotation,M1ID91
SACI_RS06710,SACI_RS06710,Saci_1403,1196140.0,1196961.0,-,hypothetical protein,No COG annotation,A0A0U3FV04
SACI_RS06715,SACI_RS06715,Saci_1404,1197002.0,1197367.0,-,hypothetical protein,No COG annotation,A0A0U2Y4C6
SACI_RS06720,SACI_RS06720,Saci_1405,1197528.0,1198247.0,-,hypothetical protein,No COG annotation,A0A0U2Y6D9
SACI_RS06725,SACI_RS06725,Saci_1406,1198321.0,1199403.0,-,ATP-NAD kinase family protein,Function unknown,A0A0U3H8B0
SACI_RS06730,SACI_RS06730,Saci_1407,1199400.0,1200020.0,-,hypothetical protein,No COG annotation,A0A0U3FRM8
SACI_RS06735,argF,Saci_1408,1200053.0,1200973.0,+,ornithine carbamoyltransferase,Amino acid transport and metabolism,A0A0U2NC53
SACI_RS06740,SACI_RS06740,Saci_1409,1200966.0,1202198.0,-,hypothetical protein,Function unknown,A0A0U2NDJ7
SACI_RS06745,SACI_RS06745,Saci_1410,1202152.0,1202823.0,-,PHP domain-containing protein,Function unknown,A0A0U3FJF4
SACI_RS06750,"asd, asd_1",Saci_1411,1202820.0,1203872.0,-,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,A0A0U3FLC4
SACI_RS06755,thrA,Saci_1412,1203857.0,1205200.0,-,aspartate kinase,Amino acid transport and metabolism,A0A0U3GNT5
SACI_RS06760,thrC_2,Saci_1413,1205197.0,1206375.0,-,threonine synthase,Amino acid transport and metabolism,A0A0U3GR18
SACI_RS06765,ubiD,Saci_1414,1206477.0,1207928.0,+,UbiD family decarboxylase,Coenzyme transport and metabolism,A0A0U3GS61
SACI_RS06770,SACI_RS06770,Saci_1415,1207900.0,1208187.0,-,hypothetical protein,No COG annotation,A0A0U3GZ78
SACI_RS06775,SACI_RS06775,Saci_1416,1208272.0,1208931.0,+,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",A0A0U3H164
SACI_RS06780,ppsA,Saci_1417,1208995.0,1211373.0,+,"pyruvate, water dikinase",Carbohydrate transport and metabolism,A0A0U2VZT1
SACI_RS06785,SACI_RS06785,Saci_1418,1211375.0,1211656.0,-,hypothetical protein,No COG annotation,A0A0U3FSZ5
SACI_RS06790,ino1_1,Saci_1419,1211613.0,1212689.0,-,inositol-3-phosphate synthase,Lipid transport and metabolism,A0A0U3FUY1
SACI_RS06795,acyP,Saci_1420,1212750.0,1213061.0,+,acylphosphatase,Energy production and conversion,UPI0002B28D90
SACI_RS06800,trpB,Saci_1421,1213114.0,1214388.0,+,TrpB-like pyridoxal phosphate-dependent enzyme,Amino acid transport and metabolism,A0A0U2Y4B2
SACI_RS06805,trpA,Saci_1422,1214385.0,1215122.0,+,tryptophan synthase subunit alpha,Amino acid transport and metabolism,A0A0U2Y6C4
SACI_RS06810,trpD,Saci_1423,1215112.0,1216158.0,+,anthranilate phosphoribosyltransferase,Amino acid transport and metabolism,A0A0U3H892
SACI_RS06815,trpF,Saci_1424,1216145.0,1216744.0,+,N-(5'-phosphoribosyl)anthranilate isomerase,Amino acid transport and metabolism,A0A0U3H870
SACI_RS06820,trpE,Saci_1425,1216726.0,1218024.0,+,anthranilate synthase component I,Amino acid transport and metabolism,A0A0U2NC45
SACI_RS06825,pabA,Saci_1426,1218041.0,1218610.0,+,aminodeoxychorismate/anthranilate synthase component II,Amino acid transport and metabolism,A0A0U2NDI3
SACI_RS06830,trpC,Saci_1427,1218615.0,1219361.0,+,indole-3-glycerol phosphate synthase TrpC,Amino acid transport and metabolism,A0A0U3HJL7
SACI_RS06835,SACI_RS06835,Saci_1428,1219373.0,1220575.0,+,pyridoxal phosphate-dependent aminotransferase,Amino acid transport and metabolism,A0A0U3FLB1
SACI_RS06840,valS_1,Saci_1430,1220593.0,1223088.0,-,valine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3GNR2
SACI_RS06845,SACI_RS06845,Saci_1431,1223089.0,1224078.0,+,NAD(P)/FAD-dependent oxidoreductase,Energy production and conversion,A0A0U3GQ10
SACI_RS06850,SACI_RS06850,Saci_1432,1224053.0,1224445.0,+,hypothetical protein,No COG annotation,A0A0U3GS44
SACI_RS06855,SACI_RS06855,Saci_1433,1224445.0,1224765.0,+,hypothetical protein,No COG annotation,A0A0U3GZ62
SACI_RS11925,SACI_RS11925,Saci_1434,1224723.0,1225055.0,-,hypothetical protein,No COG annotation,A0A0U3GJP1
SACI_RS06865,SACI_RS06865,Saci_1435,1225027.0,1225245.0,-,hypothetical protein,No COG annotation,A0A0U3GLG8
SACI_RS06870,"treY, treY, treY_2",,1225387.0,1227549.0,-,malto-oligosyltrehalose synthase,Carbohydrate transport and metabolism,
SACI_RS06875,glgX,Saci_1439,1227546.0,1229687.0,-,glycogen debranching protein GlgX,Carbohydrate transport and metabolism,F2Z6B6
SACI_RS06880,treZ,Saci_1440,1229684.0,1231354.0,-,malto-oligosyltrehalose trehalohydrolase,Carbohydrate transport and metabolism,F2Z6C5
SACI_RS11855,SACI_RS11855,,1231584.0,1231667.0,+,putative integrase,No COG annotation,UPI0011BFB8E2
SACI_RS06885,SACI_RS06885,Saci_1441,1231688.0,1232518.0,+,hypothetical protein,Function unknown,A0A0U2Y6B1
SACI_RS06890,SACI_RS06890,Saci_1442,1232594.0,1233118.0,+,hypothetical protein,No COG annotation,A0A0U3H654
SACI_RS06895,SACI_RS06895,Saci_1443,1233266.0,1233892.0,+,hypothetical protein,No COG annotation,A0A0U3FRI9
SACI_RS06900,SACI_RS06900,,1234257.0,1234739.0,-,hypothetical protein,"Replication, recombination and repair",A0A0U3FTF6
SACI_RS11930,SACI_RS11930,,1235099.0,1235239.0,-,hypothetical protein,No COG annotation,UPI0012D9D522
SACI_RS06905,SACI_RS06905,Saci_1445,1235415.0,1236089.0,+,hypothetical protein,No COG annotation,UPI0011BF7BAF
SACI_RS06910,SACI_RS06910,Saci_1447,1236721.0,1238265.0,-,ATP-binding protein,Function unknown,A0A0U3HJK6
SACI_RS06915,SACI_RS06915,Saci_1448,1238237.0,1238593.0,-,hypothetical protein,No COG annotation,A0A0U3FJB9
SACI_RS06920,SACI_RS06920,Saci_1449,1238806.0,1239951.0,+,hypothetical protein,No COG annotation,A0A0U3FD61
SACI_RS11660,SACI_RS11660,Saci_1450,1240242.0,1240400.0,+,putative integrase,Function unknown,UPI0009B5CE2A
SACI_RS06930,SACI_RS06930,Saci_1452,1240567.0,1240923.0,-,hypothetical protein,No COG annotation,A0A0U3GQW1
SACI_RS06940,SACI_RS06940,Saci_1454,1241078.0,1241686.0,-,DUF434 domain-containing protein,Function unknown,A0A0U3GPZ6
SACI_RS06945,alaS_2,Saci_1455,1241676.0,1244399.0,-,alanine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3H8Z3
SACI_RS06950,rpl12p,Saci_1456,1244440.0,1244757.0,-,50S ribosomal protein P1,"Translation, ribosomal structure and biogenesis",M1IW14
SACI_RS06955,SACI_RS06955,Saci_1457,1244799.0,1245806.0,-,50S ribosomal protein L10,"Translation, ribosomal structure and biogenesis",M1IDH4
SACI_RS06960,rplA,Saci_1458,1245803.0,1246468.0,-,50S ribosomal protein L1,"Translation, ribosomal structure and biogenesis",UPI000058E439
SACI_RS06965,SACI_RS06965,Saci_1459,1246465.0,1246977.0,-,50S ribosomal protein L11,"Translation, ribosomal structure and biogenesis",A0A0U2W1Y0
SACI_RS06970,SACI_RS06970,Saci_1460,1246985.0,1247443.0,-,transcription elongation factor Spt5,Transcription,A0A0U3FUU8
SACI_RS06975,SACI_RS06975,Saci_1461,1247457.0,1247654.0,-,protein translocase SEC61 complex subunit gamma,"Intracellular trafficking, secretion, and vesicular transport",UPI00001357A4
SACI_RS06980,ftsY,,1247670.0,1248779.0,-,signal recognition particle-docking protein FtsY,"Intracellular trafficking, secretion, and vesicular transport",A0A0U3FSX5
SACI_RS06985,pfdA,Saci_1463,1248776.0,1249225.0,-,prefoldin subunit alpha,"Post-translational modification, protein turnover,and chaperones",A0A0U2WW59
